Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"May 11, 2026 - May 17, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,5/13/2026,4459386,,,2.00,,$17.98
,Cash Sale,5/14/2026,4459800,,,2.00,,$17.98
,Cash Sale,5/16/2026,4460687,,,3.00,,$26.97
,Cash Sale,5/17/2026,4461074,,,1.00,,$9.99
Total - Chicken Don (KR),,,,,,,,$81.91
Chicken Miso (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,3.00,,$50.97
,Cash Sale,5/11/2026,4458573,,,1.00,,$1.00
,Cash Sale,5/12/2026,4458973,,,3.00,,$18.99
,Cash Sale,5/12/2026,4458975,,,1.00,,$19.99
,Cash Sale,5/13/2026,4459386,,,3.00,,$34.98
,Cash Sale,5/13/2026,4459391,,,1.00,,$19.99
,Cash Sale,5/14/2026,4459802,,,1.00,,$19.99
,Cash Sale,5/14/2026,4459800,,,6.00,,$85.95
,Cash Sale,5/15/2026,4460261,,,2.00,,$39.98
,Cash Sale,5/15/2026,4460257,,,4.00,,$67.96
,Cash Sale,5/16/2026,4460687,,,7.00,,$54.97
,Cash Sale,5/17/2026,4461070,,,5.00,,$68.96
,Cash Sale,5/17/2026,4461074,,,2.00,,$39.98
Total - Chicken Miso (KR),,,,,,,,$523.71
Chicken Original (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,14.00,,$175.89
,Cash Sale,5/11/2026,4458572,,,1.00,,$15.99
,Cash Sale,5/11/2026,4458573,,,1.00,,$18.99
,Cash Sale,5/11/2026,4458571,,,1.00,,$18.99
,Cash Sale,5/12/2026,4458973,,,4.00,,$47.97
,Cash Sale,5/12/2026,4458977,,,1.00,,$18.99
,Cash Sale,5/12/2026,4458975,,,1.00,,$18.99
,Cash Sale,5/13/2026,4459386,,,5.00,,$79.95
,Cash Sale,5/13/2026,4459389,,,1.00,,$18.99
,Cash Sale,5/13/2026,4459387,,,1.00,,$18.99
,Cash Sale,5/14/2026,4459800,,,10.00,,$95.94
,Cash Sale,5/14/2026,4459801,,,1.00,,$15.99
,Cash Sale,5/15/2026,4460261,,,1.00,,$18.99
,Cash Sale,5/15/2026,4460263,,,1.00,,$18.99
,Cash Sale,5/15/2026,4460257,,,8.00,,$63.96
,Cash Sale,5/15/2026,4460262,,,1.00,,$15.99
,Cash Sale,5/16/2026,4460689,,,1.00,,$18.99
,Cash Sale,5/16/2026,4460690,,,1.00,,$15.99
,Cash Sale,5/16/2026,4460688,,,2.00,,$37.98
,Cash Sale,5/16/2026,4460687,,,23.00,,$335.79
,Cash Sale,5/17/2026,4461070,,,12.00,,$79.95
,Cash Sale,5/17/2026,4461073,,,2.00,,$31.98
,Cash Sale,5/17/2026,4461074,,,2.00,,$37.98
Total - Chicken Original (KR),,,,,,,,"$1,222.26"
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,6.00,,$0.00
,Cash Sale,5/12/2026,4458973,,,4.00,,$0.00
,Cash Sale,5/12/2026,4458976,,,1.00,,$0.00
,Cash Sale,5/13/2026,4459386,,,3.00,,$0.00
,Cash Sale,5/13/2026,4459390,,,1.00,,$0.00
,Cash Sale,5/14/2026,4459806,,,1.00,,$0.00
,Cash Sale,5/15/2026,4460257,,,2.00,,$0.00
