Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"July 6, 2026 - July 12, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,7/12/2026,4484299,,,2.00,,$41.98
,Cash Sale,7/12/2026,4484298,,,1.00,,$20.99
Total - Beef Spicy (KR),,,,,,,,"$1,224.37"
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,4.00,,$55.97
,Cash Sale,7/6/2026,4481792,,,1.00,,$2.00
,Cash Sale,7/7/2026,4482202,,,2.00,,$35.98
,Cash Sale,7/8/2026,4482601,,,3.00,,$37.98
,Cash Sale,7/9/2026,4483032,,,3.00,,$21.99
,Cash Sale,7/10/2026,4483467,,,2.00,,$35.98
,Cash Sale,7/12/2026,4484297,,,5.00,,$57.97
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$247.87
Blue Raspberry Lemonade (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,2.00,,$0.00
,Cash Sale,7/7/2026,4482202,,,1.00,,$0.00
,Cash Sale,7/8/2026,4482601,,,2.00,,$11.98
,Cash Sale,7/9/2026,4483032,,,2.00,,$0.00
,Cash Sale,7/10/2026,4483467,,,3.00,,$5.99
,Cash Sale,7/11/2026,4483881,,,5.00,,$23.96
Total - Blue Raspberry Lemonade (KR),,,,,,,,$41.93
Bottle Water (KR),,,,,,,,
,Cash Sale,7/8/2026,4482606,,,1.00,,$0.00
Total - Bottle Water (KR),,,,,,,,$0.00
Burnt Shoyu Lite (KR),,,,,,,,
,Cash Sale,7/6/2026,4481792,,,2.00,,$59.98
,Cash Sale,7/6/2026,4481794,,,2.00,,$59.98
,Cash Sale,7/6/2026,4481793,,,6.00,,$179.94
,Cash Sale,7/7/2026,4482204,,,16.00,,$479.84
,Cash Sale,7/7/2026,4482207,,,2.00,,$59.98
,Cash Sale,7/7/2026,4482206,,,4.00,,$119.96
,Cash Sale,7/8/2026,4482604,,,2.00,,$59.98
,Cash Sale,7/8/2026,4482602,,,2.00,,$59.98
,Cash Sale,7/8/2026,4482607,,,2.00,,$59.98
,Cash Sale,7/8/2026,4482605,,,6.00,,$179.94
,Cash Sale,7/9/2026,4483037,,,6.00,,$179.94
,Cash Sale,7/9/2026,4483033,,,12.00,,$359.88
,Cash Sale,7/9/2026,4483039,,,2.00,,$59.98
,Cash Sale,7/9/2026,4483038,,,10.00,,$299.90
,Cash Sale,7/10/2026,4483466,,,4.00,,$119.96
,Cash Sale,7/10/2026,4483470,,,2.00,,$59.98
,Cash Sale,7/11/2026,4483882,,,8.00,,$239.92
,Cash Sale,7/11/2026,4483884,,,2.00,,$59.98
,Cash Sale,7/12/2026,4484298,,,10.00,,$299.90
,Cash Sale,7/12/2026,4484299,,,9.00,,$269.91
Total - Burnt Shoyu Lite (KR),,,,,,,,"$3,268.91"
Chicken Don (KR),,,,,,,,
,Cash Sale,7/7/2026,4482204,,,1.00,,$9.99
,Cash Sale,7/9/2026,4483038,,,4.00,,$39.96
,Cash Sale,7/9/2026,4483034,,,1.00,,$8.99
,Cash Sale,7/12/2026,4484297,,,1.00,,$8.99
Total - Chicken Don (KR),,,,,,,,$67.93
Chicken Miso (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,2.00,,$33.98
,Cash Sale,7/7/2026,4482202,,,4.00,,$67.96
,Cash Sale,7/8/2026,4482604,,,1.00,,$19.99
,Cash Sale,7/8/2026,4482601,,,5.00,,$68.96
,Cash Sale,7/9/2026,4483032,,,3.00,,$50.97
,Cash Sale,7/10/2026,4483467,,,2.00,,$33.98
,Cash Sale,7/10/2026,4483466,,,3.00,,$59.97
,Cash Sale,7/11/2026,4483881,,,2.00,,$17.99
,Cash Sale,7/12/2026,4484297,,,7.00,,$86.95
Total - Chicken Miso (KR),,,,,,,,$440.75
Chicken Original (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,7.00,,$63.96
,Cash Sale,7/6/2026,4481794,,,1.00,,$0.00
,Cash Sale,7/7/2026,4482206,,,1.00,,$18.99
,Cash Sale,7/7/2026,4482205,,,2.00,,$31.98
,Cash Sale,7/7/2026,4482203,,,1.00,,$15.99
,Cash Sale,7/7/2026,4482202,,,18.00,,$255.84
,Cash Sale,7/8/2026,4482609,,,1.00,,$18.99
,Cash Sale,7/8/2026,4482601,,,12.00,,$175.89
,Cash Sale,7/8/2026,4482605,,,1.00,,$18.99
,Cash Sale,7/8/2026,4482603,,,2.00,,$31.98
,Cash Sale,7/9/2026,4483032,,,9.00,,$143.91
