Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"January 26, 2026 - February 1, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Discount,,,,,,,,
Marketing Adjustment 03 (KR),,,,,,,,
,Cash Sale,1/26/2026,4415036,,,,,-$8.00
Total - Marketing Adjustment 03 (KR),,,,,,,,-$8.00
Total - Discount,,,,,,,,-$8.00
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,1/26/2026,4415037,,,1.00,,$11.99
,Cash Sale,1/27/2026,4415413,,,2.00,,$23.98
,Cash Sale,1/27/2026,4415410,,,2.00,,$25.98
,Cash Sale,1/28/2026,4415808,,,4.00,,$51.96
,Cash Sale,1/28/2026,4415810,,,2.00,,$25.98
,Cash Sale,1/29/2026,4416225,,,4.00,,$51.96
,Cash Sale,1/29/2026,4416222,,,2.00,,$23.98
,Cash Sale,1/29/2026,4416223,,,4.00,,$51.96
,Cash Sale,1/30/2026,4416637,,,3.00,,$35.97
,Cash Sale,1/30/2026,4416640,,,8.00,,$103.92
,Cash Sale,1/30/2026,4416639,,,2.00,,$25.98
,Cash Sale,1/30/2026,4416641,,,2.00,,$25.98
,Cash Sale,1/31/2026,4417077,,,3.00,,$35.97
,Cash Sale,1/31/2026,4417074,,,1.00,,$12.99
,Cash Sale,2/1/2026,4417514,,,1.00,,$11.99
,Cash Sale,2/1/2026,4417507,,,2.00,,$23.98
Total - Beef Donburi (KR),,,,,,,,$544.57
Beef Miso (KR),,,,,,,,
,Cash Sale,1/26/2026,4415036,,,1.00,,$17.99
,Cash Sale,1/26/2026,4415041,,,1.00,,$17.99
,Cash Sale,1/26/2026,4415039,,,1.00,,$20.99
,Cash Sale,1/26/2026,4415037,,,1.00,,$2.00
Total - Beef Miso (KR),,,,,,,,$58.97
Beef Original (KR),,,,,,,,
,Cash Sale,1/26/2026,4415037,,,12.00,,$155.91
,Cash Sale,1/26/2026,4415041,,,2.00,,$33.98
,Cash Sale,1/26/2026,4415039,,,1.00,,$19.99
,Cash Sale,1/27/2026,4415413,,,8.00,,$119.93
,Cash Sale,1/27/2026,4415415,,,1.00,,$1.00
,Cash Sale,1/27/2026,4415408,,,4.00,,$41.98
,Cash Sale,1/28/2026,4415804,,,12.00,,$91.95
,Cash Sale,1/29/2026,4416226,,,1.00,,$19.99
,Cash Sale,1/29/2026,4416222,,,5.00,,$68.96
,Cash Sale,1/29/2026,4416223,,,2.00,,$2.00
,Cash Sale,1/29/2026,4416230,,,1.00,,$16.99
,Cash Sale,1/29/2026,4416227,,,1.00,,$19.99
,Cash Sale,1/29/2026,4416225,,,5.00,,$23.99
,Cash Sale,1/30/2026,4416642,,,1.00,,$16.99
,Cash Sale,1/30/2026,4416640,,,3.00,,$59.97
,Cash Sale,1/30/2026,4416644,,,2.00,,$39.98
,Cash Sale,1/30/2026,4416643,,,1.00,,$19.99
